sighting_id,date,lat,lon,type,source,prefecture,municipality,description
akita_kumadas_07300,2025-10-16 21:42:00,39.73886087,140.171628,目撃,akita_kumadas,秋田,秋田市,"高速道路上で車と熊２頭が衝突した。
この事故で熊２頭は死亡、NEXCO職員が死体を回収した。大きさは２頭とも50cmほど
車両は左側を破損、運転手に怪我は無かった。"
akita_kumadas_07299,2025-10-16 21:50:00,39.7702418,140.0867106,目撃,akita_kumadas,秋田,秋田市,"敷地内に居る熊１頭を目撃。
大きさ約50cm、熊は北東方面へ立ち去った。
建物との距離は約３m"
akita_kumadas_07298,2025-10-16 22:20:00,40.21568347,140.5561879,目撃,akita_kumadas,秋田,大館市,【投稿】飼い犬と猫が家の外を気にしていたのでみたらいた。西側の田んぼの方に逃げた。
akita_kumadas_07297,2025-10-17 00:13:00,39.7345333,140.160759,目撃,akita_kumadas,秋田,秋田市,【投稿】玄関前に設置した監視カメラに、１頭の熊が庭を横切る姿が記録されていた。
akita_kumadas_07296,2025-10-17 00:30:00,39.72726618,140.1623836,目撃,akita_kumadas,秋田,秋田市,"【投稿】町内を車で運転中カーブから児童公園の方向へ走り去る熊の後ろ姿を目撃。
体長1メートル"
akita_kumadas_07295,2025-10-17 01:30:00,39.72732324,140.1383829,目撃,akita_kumadas,秋田,秋田市,【投稿】母グマと子グマ2頭
akita_kumadas_07294,2025-10-17 02:10:00,39.67191698,140.1565361,目撃,akita_kumadas,秋田,秋田市,国道を走行中に北から南に道路を横断したクマと車が衝突。クマは南西の山に立ち去った。大きさ1m。民家から100m。
akita_kumadas_07293,2025-10-17 02:10:00,39.77356765,140.0800958,目撃,akita_kumadas,秋田,秋田市,【投稿】
akita_kumadas_07292,2025-10-17 02:30:00,39.13926019,140.4329002,目撃,akita_kumadas,秋田,湯沢市,【投稿】
akita_kumadas_07291,2025-10-17 02:40:00,39.7032905,140.1418631,目撃,akita_kumadas,秋田,秋田市,"アパート敷地内を横断する熊１頭を住民が目撃。
大きさは約1m、熊は南東方面へ立ち去った。
建物との距離は約5m。"
akita_kumadas_07290,2025-10-17 04:55:00,39.96879248,140.0844829,目撃,akita_kumadas,秋田,八郎潟町,【投稿】栗の木付近にいるのを目撃した
akita_kumadas_07289,2025-10-17 05:20:00,39.77674845,140.0818634,目撃,akita_kumadas,秋田,秋田市,【投稿】朝の散歩中に高専横の道路上10㍍位前を東から西方向に走っていた。まだ暗かったので対向車に聞いたら熊だったとの事。
akita_kumadas_07288,2025-10-17 05:30:00,39.13224071,140.4887331,目撃,akita_kumadas,秋田,湯沢市,クマ一頭（0.7m程度）を新本内橋上で目撃。その後、クマは川に飛び込み東側へ立ち去った。民家までの距離約30m。
akita_kumadas_07287,2025-10-17 05:50:00,39.94893092,140.0569403,目撃,akita_kumadas,秋田,八郎潟町,うたせ館付近で50センチ程の子熊が徘徊していた。すぐに八郎湖堤防の藪へ逃げて行った。
akita_kumadas_07286,2025-10-17 05:50:00,39.40330963,140.5846113,目撃,akita_kumadas,秋田,美郷町,目撃者が家から南側の休耕田を見たところ、親子とみられるクマ２頭が東の方へ向かっているのを目撃。その後の動向は不明。/親：体長約1.2m　子：体長約60cm/民家まで約30m
akita_kumadas_07285,2025-10-17 05:58:00,40.21745473,140.6453848,目撃,akita_kumadas,秋田,大館市,【投稿】
akita_kumadas_07284,2025-10-17 06:00:00,39.02710051,140.6440336,目撃,akita_kumadas,秋田,湯沢市,【投稿】
akita_kumadas_07283,2025-10-17 06:00:00,39.16709405,140.4260686,目撃,akita_kumadas,秋田,羽後町,畑作業に向かった際に目撃。付近の藪へ去って行った。耕起した畑に子グマと思われる足跡も有り。
akita_kumadas_07282,2025-10-17 06:00:00,40.12111591,140.3624332,目撃,akita_kumadas,秋田,北秋田市,"空き地にクマ1頭を目撃。その後川の方へ立ち去って行った。
体長不明。

近くの民家まで約10メートル"
akita_kumadas_07281,2025-10-17 06:00:00,40.14476441,140.8027446,目撃,akita_kumadas,秋田,鹿角市,通行中に田の中に体長1メートル程のクマ1頭を目撃。北側方向へ移動する姿を確認。
akita_kumadas_07280,2025-10-17 06:00:00,39.49581174,140.4645395,目撃,akita_kumadas,秋田,大仙市,"民家敷地内のクリの木に登っている子グマを目撃。
子グマは北西方向に立ち去ったとのこと。

頭数1頭。
体長約50cm。
民家との距離5m。"
akita_kumadas_07279,2025-10-17 06:15:00,40.20209803,140.5448204,痕跡(食害),akita_kumadas,秋田,大館市,そば食害
akita_kumadas_07278,2025-10-17 06:18:00,39.6881346,140.1542655,目撃,akita_kumadas,秋田,秋田市,"自宅敷地内北側で熊１頭を目撃、大きさ約1m。
熊は北側の山林へ立ち去った。
建物との距離は約5m"
akita_kumadas_07276,2025-10-17 06:20:00,39.27521354,140.4809462,目撃,akita_kumadas,秋田,横手市,"体長1ｍ。
6：20
横手市平鹿町浅舞字林崎地内の東側国営水路沿いでクマ1頭を目撃
6：50
横手市役所平鹿地域局東側でクマ1頭を目撃

（緊急性が高いためそのまま投稿しています。内容は修正される場合があります。）"
akita_kumadas_07277,2025-10-17 06:20:00,39.69092123,140.1574036,目撃,akita_kumadas,秋田,秋田市,"秋田県視覚支援学校敷地内北側で熊１頭を目撃。
大きさ約1m、熊は北側の山林へ立ち去った。
建物との距離は約30m"
akita_kumadas_07271,2025-10-17 06:30:00,39.7981766,140.0876505,目撃,akita_kumadas,秋田,秋田市,【投稿】家屋内から２頭で移動中のクマを目撃した。
akita_kumadas_07272,2025-10-17 06:30:00,39.82048556,140.0549361,目撃,akita_kumadas,秋田,秋田市,【投稿】
akita_kumadas_07275,2025-10-17 06:30:00,39.61127518,140.3456318,目撃,akita_kumadas,秋田,大仙市,"栗の木のそばを歩いていたクマを目撃。
体長不明
民家から約２０ｍ"
akita_kumadas_07274,2025-10-17 06:30:00,39.49225571,140.4272891,目撃,akita_kumadas,秋田,大仙市,酒店前にクマがいるのを散歩中の方が目撃。クマは神岡小学校方向に行ったとのこと。体長約50ｃｍ。民家との距離5ｍ以内。
akita_kumadas_07273,2025-10-17 06:30:00,39.8204938,140.0548267,目撃,akita_kumadas,秋田,潟上市,【投稿】走行中、小泉潟方向から長沼方向へ道路横断してました。親熊は1.5m以上の大きさでした
akita_kumadas_07270,2025-10-17 06:40:00,39.56636868,140.2168433,目撃,akita_kumadas,秋田,秋田市,【投稿】県道を秋田市方向へ向かって走っているクマを目撃。体長1.2ｍ程度の成獣。50メートル程、県道を走った後、山側の藪へ入っていった。
akita_kumadas_07269,2025-10-17 06:50:00,39.71118179,140.3254612,目撃,akita_kumadas,秋田,秋田市,"民家の栗の木で実を食べている80cm2頭のクマを目撃した。
北側の山林に立ち去った。"
akita_kumadas_07268,2025-10-17 06:50:00,39.26371047,140.4915374,目撃,akita_kumadas,秋田,横手市,"（聞き取りによる情報修正）消防分署敷地内でクマを目撃。クマは東に去っていった。クマの体長1ｍ。民家までの距離20ｍ。

（緊急性が高いためそのまま投稿しています。内容は修正される場合があります。）"
akita_kumadas_07266,2025-10-17 07:00:00,40.19413413,140.0632836,目撃,akita_kumadas,秋田,能代市,体長50センチほどのクマが木に登るのを目撃
akita_kumadas_07265,2025-10-17 07:00:00,39.28090632,140.4000893,目撃,akita_kumadas,秋田,横手市,"三吉公園の山から降りてきて県道を東から西へ横切って行った。
小グマだった。体長1m未満。民家までの距離50m。"
akita_kumadas_07267,2025-10-17 07:00:00,40.30494357,140.5653691,目撃,akita_kumadas,秋田,大館市,ドライバーが1頭（体長1.0m）を目撃/進行方向不明/大館北ICから北東に約200m
akita_kumadas_07264,2025-10-17 07:05:00,40.2303977,140.545789,目撃,akita_kumadas,秋田,大館市,ドライバーが1頭（体長0.5m）を目撃/進行方向東/前田野神社から北西に約20m
akita_kumadas_07263,2025-10-17 07:05:00,39.77586936,140.0804803,目撃,akita_kumadas,秋田,秋田市,【投稿】横山金足線を東へ横断
akita_kumadas_07262,2025-10-17 07:15:00,39.45678952,140.3881502,目撃,akita_kumadas,秋田,大仙市,nan
akita_kumadas_07261,2025-10-17 07:15:00,40.22310162,140.0404221,目撃,akita_kumadas,秋田,能代市,栗の木に登るクマを目撃。
akita_kumadas_07260,2025-10-17 07:23:00,40.24296421,140.5083597,目撃,akita_kumadas,秋田,大館市,【投稿】鷹巣方面に向かって走行中、左側の林から道路(秋田自動車道)を横断して右側の林に３頭が走り去った。
akita_kumadas_07258,2025-10-17 07:35:00,40.33082442,140.7569957,目撃,akita_kumadas,秋田,小坂町,【投稿】車を運転中、歩道を歩く熊を目撃した。熊は車を認識すると慌てた様子で道路境界の柵をくぐって藪に逃げていった。
akita_kumadas_07259,2025-10-17 07:35:00,39.42962585,140.5825138,目撃,akita_kumadas,秋田,美郷町,目撃者が家から北側の田んぼを見たところ、親子とみられるクマ2頭を目撃。クマは東側の川へ向かったようだが動向は不明。/親:体長約1.0m 子:体長約50cm/民家まで約50m
akita_kumadas_07257,2025-10-17 07:40:00,40.0503592,140.4046565,目撃,akita_kumadas,秋田,北秋田市,"車で走行中、神社の法面を飛び跳ねるように田の方に向かう体長1.5メートル程のクマ1頭を目撃。

近くの建物まで約10メートル
近くの民家まで約200メートル"
akita_kumadas_07256,2025-10-17 07:40:00,39.62010677,140.1570296,目撃,akita_kumadas,秋田,秋田市,【投稿】民家敷地内を横切り山林へ立ち去った。民家まで3m。
akita_kumadas_07255,2025-10-17 07:50:00,39.79862032,140.062982,目撃,akita_kumadas,秋田,秋田市,田んぼ内にいる体長0.5mのクマを目撃。その後の行き先は不明。民家から70m。
akita_kumadas_07254,2025-10-17 07:50:00,39.43152847,140.4376956,目撃,akita_kumadas,秋田,大仙市,"道路上にいる親子グマを目撃。クマは西側へ向かったとのこと。

体長親1.2m、子0.5m、子0.5m
建物との距離60m。"
akita_kumadas_07253,2025-10-17 07:51:00,39.81760963,140.0514042,目撃,akita_kumadas,秋田,潟上市,【投稿】警察などが集まっていた
akita_kumadas_07252,2025-10-17 08:00:00,39.70459695,140.2865723,目撃,akita_kumadas,秋田,秋田市,"【投稿】県道河辺阿仁線を車で走行中、民家のそばから出てきたクマを目撃した。
こちらに気づき、また戻った（通勤途中のため、その後のクマの足取りは把握できず）。"
akita_kumadas_07251,2025-10-17 08:00:00,39.75736862,140.1968336,目撃,akita_kumadas,秋田,秋田市,自宅北側のクリの木にクマが上っていた。体長1m。西方へ立ち去り。民家から5m。
akita_kumadas_07250,2025-10-17 08:00:00,39.73188616,140.1369694,目撃,akita_kumadas,秋田,秋田市,"【投稿】50センチくらいの子熊２頭
150センチくらいの親熊1頭
クリの木のしたでクリを食べています。
親熊の頭部に赤い着色があります・・・何が着いてるんだろう。"
akita_kumadas_07249,2025-10-17 08:00:00,39.30305137,140.274792,痕跡(その他),akita_kumadas,秋田,由利本荘市,道路上にクマのフンが発見された。
akita_kumadas_07248,2025-10-17 08:00:00,39.67466688,140.1712239,目撃,akita_kumadas,秋田,秋田市,散歩中に市道にいるクマを目撃。北の藪へ立ち去った。大きさ1.2m。民家から10m。
akita_kumadas_07247,2025-10-17 08:05:00,39.17525744,140.6858819,目撃,akita_kumadas,秋田,東成瀬村,1頭の小熊が栗を食べていた。しばらくすると山へ逃げていった。
akita_kumadas_07246,2025-10-17 08:06:00,39.81804638,140.0510395,目撃,akita_kumadas,秋田,潟上市,【投稿】藪の中に2頭。朝からいるらしくまだそこにいるため警察等が巡回してくれていました。
akita_kumadas_07245,2025-10-17 08:15:00,39.55047783,140.3730704,目撃,akita_kumadas,秋田,大仙市,西仙北スポーツセンターあたりの坂をクマ1頭が下っていき住宅街へ向かった
akita_kumadas_07244,2025-10-17 08:20:00,40.0868384,140.0831939,目撃,akita_kumadas,秋田,三種町,体長50cm 県道213号線を東方向へ横断していった
akita_kumadas_07243,2025-10-17 08:30:00,40.2551299,140.79458,目撃,akita_kumadas,秋田,鹿角市,【投稿】体長1.2メートル位の熊。栗の木下でウロウロしていた。
akita_kumadas_07242,2025-10-17 08:30:00,40.08665788,140.0951135,目撃,akita_kumadas,秋田,三種町,体長不明　成獣が北側の林に入って行った
akita_kumadas_07241,2025-10-17 08:35:00,39.72738925,140.1588428,目撃,akita_kumadas,秋田,秋田市,体長1m位のクマ2頭が川向かいの田んぼにいたのを目撃。立ち去り方向不明。民家から20m。
akita_kumadas_07240,2025-10-17 08:40:00,39.58196474,140.5159199,目撃,akita_kumadas,秋田,仙北市,【投稿】山林に3頭の熊を目撃。山林を北方向へ立ち去り。約1m 1頭、0.7m2頭。民家まで15m。
akita_kumadas_07239,2025-10-17 08:41:00,40.22239437,140.0304841,目撃,akita_kumadas,秋田,能代市,向能代テラタから県道を南に歩いているクマ１頭を目撃した。
akita_kumadas_07238,2025-10-17 08:45:00,40.21637761,140.0312989,目撃,akita_kumadas,秋田,能代市,能代橋を北から南に歩いていると、北から南に泳いでいる体長1.5メートルほどのクマ１頭を目撃した。クマは上陸し、ガスタンクのある茂みに歩いて行った。
akita_kumadas_07237,2025-10-17 08:50:00,40.23494353,140.5412936,目撃,akita_kumadas,秋田,大館市,【投稿】
akita_kumadas_07236,2025-10-17 08:55:00,39.62524698,140.627245,目撃,akita_kumadas,秋田,仙北市,道路にクマがいた。体長約0.5m。クマは南東方向、線路がある方向に立ち去った。民家までの距離約10m。
akita_kumadas_07235,2025-10-17 09:00:00,39.63527864,140.6585125,目撃,akita_kumadas,秋田,仙北市,クマが柿の木に登っていた。体長、立去り方向不明。
akita_kumadas_07234,2025-10-17 09:00:00,40.22537641,140.7712274,痕跡(食害),akita_kumadas,秋田,鹿角市,10/13　10：00～10/17　9：00　の間で、りんご2400個をクマに食べられた。
akita_kumadas_07233,2025-10-17 09:00:00,40.28041783,140.5014896,痕跡(その他),akita_kumadas,秋田,大館市,クマのものと思われる糞
akita_kumadas_07232,2025-10-17 09:00:00,40.15834365,140.3218605,目撃,akita_kumadas,秋田,北秋田市,【投稿】
akita_kumadas_07231,2025-10-17 09:05:00,40.21634091,140.0125104,目撃,akita_kumadas,秋田,能代市,体長約1m。花火会場から能代公園へ入っていった。
akita_kumadas_07230,2025-10-17 09:15:00,39.24398649,140.3849638,目撃,akita_kumadas,秋田,羽後町,道路を横断し、民家の近くを通って北側の山へ入って行った。体長およそ１ｍ
akita_kumadas_07229,2025-10-17 09:18:00,39.79794044,140.0634581,目撃,akita_kumadas,秋田,秋田市,田んぼでうろうろしており、北東側の民家方面へ走っていった。
akita_kumadas_07228,2025-10-17 09:30:00,39.93425259,139.8832215,目撃,akita_kumadas,秋田,男鹿市,"体長約1м
近く工事現場内から山頂へ向かい道路を横断。
電柱の脇を登って山頂方向へ向かった。"
akita_kumadas_07227,2025-10-17 09:45:00,40.21689652,140.0047484,目撃,akita_kumadas,秋田,能代市,クマ１頭、風の松原に入っていくのを目撃した。
akita_kumadas_07226,2025-10-17 09:45:00,40.25555745,140.5822707,目撃,akita_kumadas,秋田,大館市,付近住民がクマ1頭（体長1m）を目撃／進行方向北／直近民家まで約40m
akita_kumadas_07225,2025-10-17 09:50:00,39.49501685,140.4209701,目撃,akita_kumadas,秋田,大仙市,自宅前にいるのを目撃。クマは南方向に行ったとのこと。おそらく朝に目撃された個体と同じ個体と思われる。体長約50ｃｍ。民家との距離5ｍ以内。
akita_kumadas_07224,2025-10-17 09:50:00,39.25572411,140.6629452,目撃,akita_kumadas,秋田,横手市,"自宅車庫前にて体長約1mのクマを目撃。
立ち去り方向不明。民家までの距離約10m。"
akita_kumadas_07223,2025-10-17 10:18:00,39.10807703,140.1529741,目撃,akita_kumadas,秋田,由利本荘市,"法体の滝方面に向い走行中、道路で小グマを目撃。
法体の滝駐車場まで約150ｍ
体長1.0未満"
akita_kumadas_07222,2025-10-17 10:30:00,40.19388873,140.063367,目撃,akita_kumadas,秋田,能代市,子クマ１頭、クリの木の下で目撃。周辺をうろうろしている。
akita_kumadas_07221,2025-10-17 10:40:00,39.01449919,140.6587751,目撃,akita_kumadas,秋田,湯沢市,クマ一頭（0.7m程度）が国道398号線を西から東へ横断。民家までの距離約50m。
akita_kumadas_07220,2025-10-17 10:40:00,39.49639126,140.4170566,目撃,akita_kumadas,秋田,大仙市,クマ１頭を目撃。
akita_kumadas_07217,2025-10-17 11:00:00,39.49573308,140.4647166,目撃,akita_kumadas,秋田,大仙市,"民家敷地内のクリの木に登っている子グマを目撃。

頭数1頭。
体長約50cm。
民家との距離5m。"
akita_kumadas_07219,2025-10-17 11:00:00,40.05894504,140.4033262,目撃,akita_kumadas,秋田,北秋田市,"民家の敷地内にある栗の木に体長1メートルのクマ1頭を目撃。

近くの民家まで1メートル"
akita_kumadas_07218,2025-10-17 11:00:00,39.34614212,140.0652251,目撃,akita_kumadas,秋田,由利本荘市,"体長：不明
人家までの距離：約10m"
akita_kumadas_07216,2025-10-17 11:08:00,39.80128904,140.0647942,目撃,akita_kumadas,秋田,秋田市,車で市道を走行中に西から東へ移動するクマ3頭を目撃。大きさは不明。人家から100m。
akita_kumadas_07215,2025-10-17 11:15:00,39.79778794,140.0731409,目撃,akita_kumadas,秋田,秋田市,【投稿】田んぼの中を3頭で走っていた。
akita_kumadas_07214,2025-10-17 11:15:00,39.73384573,140.1369774,目撃,akita_kumadas,秋田,秋田市,道を横切って秋田高校側に行った
akita_kumadas_07213,2025-10-17 11:30:00,40.12306027,140.3927422,目撃,akita_kumadas,秋田,北秋田市,"木材会社の敷地内で体長1.2メートル程のクマ1頭を目撃。

近くの建物まで約１メートル"
akita_kumadas_07212,2025-10-17 11:40:00,39.49917215,140.6287605,目撃,akita_kumadas,秋田,大仙市,【投稿】県道50号側から熊を目撃。南側へ走り去った。
akita_kumadas_07211,2025-10-17 11:45:00,39.4981422,140.6283855,目撃,akita_kumadas,秋田,大仙市,"敷地でクマ一頭（体長約0.8m）が目撃、熊は南方向へ立ち去った。

民家との距離　約10m"
akita_kumadas_07210,2025-10-17 11:55:00,39.44532791,140.5117061,目撃,akita_kumadas,秋田,大仙市,"田んぼでクマ一頭（体長約1m）が目撃、熊は南方向へ移動中

民家との距離　約50m"
akita_kumadas_07209,2025-10-17 12:00:00,40.25026607,140.3675938,目撃,akita_kumadas,秋田,北秋田市,"栗の木に体長50センチのクマ1頭を目撃。

近くの民家まで約10メートル"
akita_kumadas_07208,2025-10-17 12:02:00,40.29926935,140.653171,目撃,akita_kumadas,秋田,大館市,【投稿】田んぼの端っこで何か食べていて、わたしの車を見て直ぐそばの笹藪に入って行きました。
akita_kumadas_07207,2025-10-17 12:10:00,40.25630896,140.5805075,目撃,akita_kumadas,秋田,大館市,ドライバーが1頭（体長0.5m）を目撃/進行方向東/東台病院から南西に約250m
akita_kumadas_07206,2025-10-17 12:30:00,39.94191957,140.1088504,目撃,akita_kumadas,秋田,五城目町,【投稿】
akita_kumadas_07205,2025-10-17 12:30:00,39.46149869,140.2663726,痕跡(食害),akita_kumadas,秋田,秋田市,"牧草(WCS)4個が食害の被害にあい、熊の爪跡が数ヶ所あった。
民家まで80m"
akita_kumadas_07204,2025-10-17 12:40:00,40.22810419,140.0387549,目撃,akita_kumadas,秋田,能代市,【投稿】
akita_kumadas_07203,2025-10-17 12:40:00,40.2225699,140.0391054,目撃,akita_kumadas,秋田,能代市,体長50cm程度の子グマとみられる。道路を横切り、西側のやぶの中に入った。
akita_kumadas_07200,2025-10-17 12:45:00,40.25557205,140.5822295,目撃,akita_kumadas,秋田,大館市,【投稿】もぐもぐタイム
akita_kumadas_07202,2025-10-17 12:45:00,40.16011964,140.4172254,目撃,akita_kumadas,秋田,北秋田市,【投稿】畑の中に親子の熊が座っていた
akita_kumadas_07201,2025-10-17 12:45:00,40.25743831,140.0452372,目撃,akita_kumadas,秋田,能代市,車で走行中、子グマ１頭、道路を横切って北の森へ逃げていった。
akita_kumadas_07199,2025-10-17 12:50:00,40.19915834,140.0687367,目撃,akita_kumadas,秋田,能代市,【投稿】子熊が敷地の南側から入ってきて、北西側に通り抜けていった。
akita_kumadas_07198,2025-10-17 12:57:00,39.85493799,140.0205803,目撃,akita_kumadas,秋田,潟上市,【投稿】
akita_kumadas_07197,2025-10-17 13:00:00,39.73251323,140.1362532,目撃,akita_kumadas,秋田,秋田市,"東側の山林の栗の木の下に体長50cmのクマ1頭がいた。
立ち去り方向不明、自宅まで15m"
akita_kumadas_07196,2025-10-17 13:00:00,40.00538805,140.4022694,目撃,akita_kumadas,秋田,北秋田市,"栗の木に体長50センチのクマ1頭を目撃。

近くの建物まで約100メートル
近くの民家まで約30メートル"
akita_kumadas_07195,2025-10-17 13:00:00,39.31979511,140.571014,目撃,akita_kumadas,秋田,横手市,横手公園内（秋田神社東側）で公園作業員が子グマ１頭を目撃。移動方向は不明。体長50～60㎝程度。民家までの距離約100ｍ。
akita_kumadas_07194,2025-10-17 13:10:00,39.86504306,140.1032835,目撃,akita_kumadas,秋田,潟上市,【投稿】
akita_kumadas_07193,2025-10-17 13:14:00,39.58190173,140.5763131,目撃,akita_kumadas,秋田,仙北市,【投稿】体長50センチぐらいの子熊が道路を横断。民家まで100m。
akita_kumadas_07190,2025-10-17 13:30:00,39.60671316,140.1162815,目撃,akita_kumadas,秋田,秋田市,柳沢橋の先で親子グマ2頭を目撃。体長1.2mと0.6m。東側から道路を横断して西側の山林へ立ち去り。民家から800m。
akita_kumadas_07192,2025-10-17 13:30:00,40.29935916,140.6463611,痕跡(食害),akita_kumadas,秋田,大館市,養蜂箱の食害
akita_kumadas_07191,2025-10-17 13:30:00,39.16028116,140.2984035,目撃,akita_kumadas,秋田,羽後町,ため池の作業道を車で走行中に目撃。山の中へ去って行った。親グマはおよそ1.2ｍ、子グマは0.5ｍ程度。
akita_kumadas_07189,2025-10-17 13:36:00,39.66673068,140.2652192,目撃,akita_kumadas,秋田,秋田市,【投稿】ゆっくり道路を横断している姿を目撃。こちらに気がつくと近くの茂みに逃走。
akita_kumadas_07188,2025-10-17 14:00:00,40.08252896,140.0951242,目撃,akita_kumadas,秋田,三種町,体長1m  道路から住宅敷地内に入ってきた。　その後南方向の林に入っていった。
akita_kumadas_07187,2025-10-17 14:04:00,39.34917659,140.5630501,目撃,akita_kumadas,秋田,横手市,【投稿】事務所付近に子グマ1頭が出没。女性従業員が目撃する。事務所までの距離約10m。
akita_kumadas_07186,2025-10-17 14:05:00,39.68950866,140.1561069,目撃,akita_kumadas,秋田,秋田市,施設グラウンド内にいる体長1.2ｍのクマ１頭を目撃。西側フェンスを越えて立ち去った。直近建物から50ｍ。
akita_kumadas_07185,2025-10-17 14:05:00,39.58718633,140.5690384,目撃,akita_kumadas,秋田,仙北市,田んぼの中を走っていた。体長不明。南東の林に立ち去った。民家までの距離約200m。
akita_kumadas_07183,2025-10-17 14:10:00,39.4420594,140.5108881,目撃,akita_kumadas,秋田,大仙市,田んぼに熊1頭を目撃。
akita_kumadas_07184,2025-10-17 14:10:00,40.30171162,140.5629873,目撃,akita_kumadas,秋田,大館市,近隣住民が2頭（体長不明）目撃/進行方向不明/釈迦内神明社から約30m
akita_kumadas_07182,2025-10-17 14:38:00,40.20199366,140.5447268,目撃,akita_kumadas,秋田,大館市,ドライバーが1頭（体長0.5m）を目撃/進行方向不明/新板戸橋から北東に約500m
akita_kumadas_07181,2025-10-17 14:46:00,40.1965708,140.5746603,目撃,akita_kumadas,秋田,大館市,近隣住民が1頭（体長1.0m）を目撃/進行方向不明/桂清水神社から南東に約250m
akita_kumadas_07180,2025-10-17 15:00:00,39.71028593,140.3251827,目撃,akita_kumadas,秋田,秋田市,【投稿】柿の木に登り落として食べていた
akita_kumadas_07179,2025-10-17 15:00:00,40.0821924,140.0841808,目撃,akita_kumadas,秋田,三種町,体長1m   道路を横断して行った
akita_kumadas_07178,2025-10-17 15:10:00,39.3494444,140.5628318,目撃,akita_kumadas,秋田,横手市,【投稿】子グマが坂を登って走っていった
akita_kumadas_07177,2025-10-17 15:10:00,40.35151141,140.0378323,目撃,akita_kumadas,秋田,八峰町,【投稿】本館地区の消防小屋から山側へ移動する子グマの目撃情報
akita_kumadas_07176,2025-10-17 15:15:00,40.17478279,140.3581846,目撃,akita_kumadas,秋田,北秋田市,"市道を、東から西へ横断する体長約1.2mほどの熊1頭を目撃。
西側へそのまま立ち去り。
付近の施設まで、約50m。"
akita_kumadas_07175,2025-10-17 15:25:00,39.65841834,140.578265,目撃,akita_kumadas,秋田,仙北市,水田上で目撃。体長約1m。立去り方向不明。付近の建物まで10m以内。
akita_kumadas_07174,2025-10-17 15:25:00,39.54762503,140.3483979,目撃,akita_kumadas,秋田,大仙市,北野目簡易郵便局の十字路よりインターの方に20mくらいの場所から親グマ一頭が立ち去った
akita_kumadas_07171,2025-10-17 15:30:00,40.31914988,140.293715,目撃,akita_kumadas,秋田,藤里町,稲刈り後の田んぼの中に1頭。しばらく居座る。大きさは不明。民家からは150㍍ほど。
akita_kumadas_07172,2025-10-17 15:30:00,39.53399702,140.229004,目撃,akita_kumadas,秋田,秋田市,【投稿】畑仕事をしていると近くに1m50cmくらいのクマがいた。
akita_kumadas_07173,2025-10-17 15:30:00,39.97231034,140.080179,目撃,akita_kumadas,秋田,八郎潟町,"親子熊を目撃。
山に逃げて行った。
警察と役場で付近を警戒した。"
akita_kumadas_07170,2025-10-17 15:40:00,39.53609711,140.2282306,目撃,akita_kumadas,秋田,秋田市,【投稿】堤防から雄物川の方向へ走って行く1m位のクマを目撃した。
akita_kumadas_07169,2025-10-17 15:40:00,39.54214537,140.3387345,目撃,akita_kumadas,秋田,大仙市,（有）北日本住宅リフォームの丁字路から体長1mくらいのクマ一頭が山方向に立ち去った
akita_kumadas_07168,2025-10-17 15:43:00,39.84932187,140.018739,目撃,akita_kumadas,秋田,潟上市,【投稿】体長1m程の熊が歩いていた
akita_kumadas_07167,2025-10-17 15:50:00,39.38887907,140.0739648,目撃,akita_kumadas,秋田,由利本荘市,"体長：1m、0.4m
人家までの距離：40m"
akita_kumadas_07166,2025-10-17 16:00:00,39.38705492,140.0706857,目撃,akita_kumadas,秋田,由利本荘市,【投稿】散歩中に子熊と思われるのが1頭は畑で転がっていてもう1頭は木に登っていたを目撃
akita_kumadas_07165,2025-10-17 16:00:00,40.04513572,140.4030097,目撃,akita_kumadas,秋田,北秋田市,"民家裏の草地にいる、体長約1.5mのクマ1頭を目撃。
民家まで約１０ｍ。
その後の立ち去り方向は、不明。"
akita_kumadas_07164,2025-10-17 16:07:00,40.21629958,140.5371308,目撃,akita_kumadas,秋田,大館市,【投稿】蕎麦畑にいました
akita_kumadas_07163,2025-10-17 16:10:00,39.65344935,140.2500701,目撃,akita_kumadas,秋田,秋田市,"【投稿】自宅前の道路にいるクマを目撃した。
クマは、北側の山に入った。"
akita_kumadas_07162,2025-10-17 16:14:00,40.34423819,140.588007,目撃,akita_kumadas,秋田,大館市,最寄り施設の職員が3頭（体長1.0m、0.5m×2）を目撃/進行方向不明/矢立小学校から北に約100m
akita_kumadas_07161,2025-10-17 16:15:00,39.71031481,140.3249949,目撃,akita_kumadas,秋田,秋田市,"【投稿】1時間前に他の柿の木に2頭の熊が居たが居なくなってから1時間後に隣の柿の木に出没した。
ラジオや音楽でも逃げず、爆竹で逃げ出したが更により大きな親熊が出没。"
akita_kumadas_07160,2025-10-17 16:15:00,40.34147425,140.7350349,目撃,akita_kumadas,秋田,小坂町,【投稿】刈り取り後のソバ畑で目撃。
akita_kumadas_07159,2025-10-17 16:15:00,40.28284871,140.2723217,目撃,akita_kumadas,秋田,藤里町,【投稿】
akita_kumadas_07158,2025-10-17 16:20:00,39.05988309,140.4545724,目撃,akita_kumadas,秋田,湯沢市,"体長50㎝程度のクマ１頭を目撃。
その後、藪に入っていったため、見失った。
目撃場所の詳細が不明であるため、民家との距離も不明。"
